,Date,Hour,apparentTemperature,cloudCover,humidity,temperature,time,visibility,windSpeed
Row,7/12/2016,12.0,79.09,0.18,0.25,79.09,1468346400.0,10.0,4.21
Row,7/12/2016,13.0,80.0,0.18,0.22,82.09,1468350000.0,10.0,3.36
Row,7/12/2016,14.0,81.41,0.21,0.19,84.22,1468353600.0,10.0,4.49
Row,7/12/2016,15.0,82.95,0.2,0.18,86.26,1468357200.0,10.0,7.62
Row,7/12/2016,16.0,82.98,0.21,0.18,86.31,1468360800.0,10.0,4.86
Row,7/12/2016,17.0,82.83,0.2,0.18,86.12,1468364400.0,10.0,4.36
Row,7/12/2016,18.0,81.68,0.18,0.19,84.59,1468368000.0,10.0,5.17
Row,7/12/2016,19.0,81.01,0.19,0.21,83.57,1468371600.0,10.0,3.11
Row,7/12/2016,20.0,78.81,0.19,0.25,78.81,1468375200.0,10.0,1.75
Row,7/12/2016,21.0,72.93,0.19,0.32,72.93,1468378800.0,10.0,1.51
Row,7/12/2016,22.0,69.86,0.15,0.36,69.86,1468382400.0,10.0,4.19
Row,7/12/2016,23.0,66.25,0.13,0.4,66.25,1468386000.0,9.8,1.59
Row,7/13/2016,0.0,64.29,0.13,0.42,64.29,1468389600.0,9.92,2.82
Row,7/13/2016,1.0,63.75,0.13,0.41,63.75,1468393200.0,9.8,5.61
Row,7/13/2016,2.0,62.23,0.13,0.41,62.23,1468396800.0,10.0,6.81
Row,7/13/2016,3.0,61.07,0.13,0.39,61.07,1468400400.0,9.8,6.96
Row,7/13/2016,4.0,59.24,0.13,0.42,59.24,1468404000.0,9.8,4.89
Row,7/13/2016,5.0,57.94,0.13,0.43,57.94,1468407600.0,9.8,2.54
Row,7/13/2016,6.0,57.71,0.08,0.43,57.71,1468411200.0,9.6,2.58
Row,7/13/2016,7.0,61.03,0.09,0.44,61.03,1468414800.0,9.82,3.21
Row,7/13/2016,8.0,68.6,0.0,0.34,68.6,1468418400.0,9.97,1.7
Row,7/13/2016,9.0,72.21,0.0,0.25,72.21,1468422000.0,10.0,5.67
Row,7/13/2016,10.0,74.5,0.0,0.22,74.5,1468425600.0,9.81,6.8
Row,7/13/2016,11.0,77.33,0.12,0.19,77.33,1468429200.0,9.88,6.74
Row,7/13/2016,12.0,79.36,0.15,0.17,79.36,1468432800.0,10.0,5.78
Row,7/13/2016,13.0,79.52,0.2,0.16,81.69,1468436400.0,9.96,7.26
Row,7/13/2016,14.0,81.23,0.2,0.15,84.13,1468440000.0,10.0,6.03
Row,7/13/2016,15.0,82.66,0.2,0.15,86.01,1468443600.0,9.92,5.07
Row,7/13/2016,16.0,82.77,0.21,0.15,86.15,1468447200.0,9.8,6.37
Row,7/13/2016,17.0,82.58,0.21,0.15,85.9,1468450800.0,10.0,5.66
Row,7/13/2016,18.0,81.19,0.19,0.17,84.04,1468454400.0,10.0,7.17
Row,7/13/2016,19.0,79.14,0.2,0.19,80.95,1468458000.0,10.0,8.24
Row,7/13/2016,20.0,76.9,0.2,0.23,76.9,1468461600.0,10.0,5.64
Row,7/13/2016,21.0,71.09,0.23,0.3,71.09,1468465200.0,9.79,2.95
Row,7/13/2016,22.0,68.99,0.18,0.33,68.99,1468468800.0,9.8,3.69
Row,7/13/2016,23.0,66.47,0.14,0.37,66.47,1468472400.0,10.0,3.06
Row,7/14/2016,0.0,64.13,0.16,0.41,64.13,1468476000.0,9.8,1.5
Row,7/14/2016,1.0,62.5,0.08,0.46,62.5,1468479600.0,9.8,1.43
Row,7/14/2016,2.0,62.03,0.1,0.44,62.03,1468483200.0,10.0,3.54
Row,7/14/2016,3.0,60.87,0.11,0.45,60.87,1468486800.0,9.8,2.95
Row,7/14/2016,4.0,59.77,0.06,0.46,59.77,1468490400.0,9.8,4.9
Row,7/14/2016,5.0,57.0,0.14,0.5,57.0,1468494000.0,10.0,6.12
Row,7/14/2016,6.0,56.25,0.13,0.53,56.25,1468497600.0,9.8,5.93
Row,7/14/2016,7.0,59.61,0.15,0.51,59.61,1468501200.0,9.82,6.64
Row,7/14/2016,8.0,62.12,0.09,0.53,62.12,1468504800.0,9.82,9.87
Row,7/14/2016,9.0,64.88,0.08,0.5,64.88,1468508400.0,9.82,8.32
Row,7/14/2016,10.0,68.22,0.1,0.47,68.22,1468512000.0,9.82,7.98
Row,7/14/2016,11.0,70.95,0.14,0.41,70.95,1468515600.0,10.0,6.7
Row,7/14/2016,12.0,73.76,0.2,0.38,73.76,1468519200.0,10.0,6.83
Row,7/14/2016,13.0,76.14,0.2,0.34,76.14,1468522800.0,9.72,5.43
Row,7/14/2016,14.0,78.37,0.21,0.31,78.37,1468526400.0,9.72,3.87
Row,7/14/2016,15.0,79.49,0.21,0.28,80.72,1468530000.0,9.88,5.17
Row,7/14/2016,16.0,79.97,0.22,0.26,81.62,1468533600.0,9.96,4.05
Row,7/14/2016,17.0,79.48,0.2,0.28,80.72,1468537200.0,10.0,2.83
Row,7/14/2016,18.0,79.2,0.19,0.3,79.2,1468540800.0,10.0,3.43
Row,7/14/2016,19.0,78.01,0.2,0.31,78.01,1468544400.0,10.0,5.26
Row,7/14/2016,20.0,74.2,0.18,0.38,74.2,1468548000.0,10.0,6.37
Row,7/14/2016,21.0,69.94,0.2,0.48,69.94,1468551600.0,10.0,5.6
Row,7/14/2016,22.0,67.28,0.17,0.53,67.28,1468555200.0,10.0,5.83
Row,7/14/2016,23.0,64.81,0.12,0.57,64.81,1468558800.0,10.0,5.91
Row,7/15/2016,0.0,63.94,0.09,0.56,63.94,1468562400.0,10.0,8.64
Row,7/15/2016,1.0,63.89,0.09,0.58,63.89,1468566000.0,10.0,8.17
Row,7/15/2016,2.0,61.68,0.09,0.6,61.68,1468569600.0,10.0,6.03
Row,7/15/2016,3.0,60.87,0.09,0.62,60.87,1468573200.0,10.0,6.21
Row,7/15/2016,4.0,59.39,0.09,0.61,59.39,1468576800.0,9.81,6.23
Row,7/15/2016,5.0,58.7,0.12,0.6,58.7,1468580400.0,10.0,7.6
Row,7/15/2016,6.0,58.87,0.12,0.6,58.87,1468584000.0,9.68,5.7
Row,7/15/2016,7.0,64.12,0.17,0.51,64.12,1468587600.0,9.68,7.5
Row,7/15/2016,8.0,68.42,0.17,0.46,68.42,1468591200.0,9.81,6.82
Row,7/15/2016,9.0,73.84,0.12,0.38,73.84,1468594800.0,9.81,4.65
Row,7/15/2016,10.0,79.87,0.18,0.26,79.87,1468598400.0,9.92,4.7
Row,7/15/2016,11.0,80.32,0.18,0.22,82.55,1468602000.0,10.0,9.91
Row,7/15/2016,12.0,80.65,0.2,0.23,82.88,1468605600.0,10.0,13.04
Row,7/15/2016,13.0,79.81,0.2,0.28,81.18,1468609200.0,9.59,16.19
Row,7/15/2016,14.0,79.36,0.21,0.33,79.36,1468612800.0,10.0,13.09
Row,7/15/2016,15.0,77.06,0.21,0.39,77.06,1468616400.0,9.53,10.17
Row,7/15/2016,16.0,72.88,0.22,0.54,72.88,1468620000.0,9.42,13.71
Row,7/15/2016,17.0,70.55,0.0,0.6,70.55,1468623600.0,10.0,10.59
Row,7/15/2016,18.0,68.0,0.19,0.69,68.0,1468627200.0,9.44,11.06
Row,7/15/2016,19.0,67.85,0.19,0.66,67.85,1468630800.0,9.76,4.84
Row,7/15/2016,20.0,65.39,0.16,0.7,65.39,1468634400.0,10.0,2.02
Row,7/15/2016,21.0,62.89,0.18,0.77,62.89,1468638000.0,10.0,2.68
Row,7/15/2016,22.0,61.55,0.02,0.79,61.55,1468641600.0,9.97,2.62
Row,7/15/2016,23.0,60.58,0.0,0.82,60.58,1468645200.0,10.0,3.84
Row,7/16/2016,0.0,59.26,0.16,0.84,59.26,1468648800.0,10.0,3.43
Row,7/16/2016,1.0,59.13,0.13,0.85,59.13,1468652400.0,10.0,2.92
Row,7/16/2016,2.0,58.42,0.13,0.85,58.42,1468656000.0,9.66,4.14
Row,7/16/2016,3.0,57.91,0.05,0.84,57.91,1468659600.0,9.7,6.48
Row,7/16/2016,4.0,56.59,0.03,0.88,56.59,1468663200.0,9.24,3.74
Row,7/16/2016,5.0,56.11,0.0,0.87,56.11,1468666800.0,9.7,6.35
Row,7/16/2016,6.0,57.09,0.11,0.83,57.09,1468670400.0,8.94,2.98
Row,7/16/2016,7.0,58.0,0.0,0.84,58.0,1468674000.0,8.96,2.32
Row,7/16/2016,8.0,62.91,0.13,0.74,62.91,1468677600.0,8.98,3.13
Row,7/16/2016,9.0,67.09,0.21,0.63,67.09,1468681200.0,9.54,5.43
Row,7/16/2016,10.0,70.9,0.08,0.55,70.9,1468684800.0,9.82,2.97
Row,7/16/2016,11.0,75.82,0.07,0.47,75.82,1468688400.0,9.81,2.98
Row,7/16/2016,12.0,80.31,0.19,0.36,81.01,1468692000.0,9.81,2.81
Row,7/16/2016,13.0,82.47,0.19,0.3,84.58,1468695600.0,10.0,4.34
Row,7/16/2016,14.0,85.17,0.16,0.2,88.72,1468699200.0,9.77,4.32
Row,7/16/2016,15.0,85.92,0.18,0.19,89.67,1468702800.0,10.0,5.78
Row,7/16/2016,16.0,85.25,0.06,0.19,88.91,1468706400.0,10.0,5.28
Row,7/16/2016,17.0,84.7,0.15,0.19,88.31,1468710000.0,10.0,6.33
Row,7/16/2016,18.0,83.1,0.24,0.22,86.18,1468713600.0,10.0,11.01
Row,7/16/2016,19.0,80.06,0.0,0.28,81.57,1468717200.0,10.0,10.25
Row,7/16/2016,20.0,77.97,0.09,0.33,77.97,1468720800.0,10.0,5.34
Row,7/16/2016,21.0,74.36,0.19,0.37,74.36,1468724400.0,10.0,5.09
Row,7/16/2016,22.0,71.82,0.1,0.42,71.82,1468728000.0,9.74,3.02
Row,7/16/2016,23.0,69.19,0.08,0.49,69.19,1468731600.0,10.0,3.72
Row,7/17/2016,0.0,67.11,0.11,0.53,67.11,1468735200.0,10.0,4.12
Row,7/17/2016,1.0,65.48,0.0,0.57,65.48,1468738800.0,9.81,4.2
Row,7/17/2016,2.0,63.86,0.0,0.58,63.86,1468742400.0,10.0,3.09
Row,7/17/2016,3.0,63.65,0.12,0.59,63.65,1468746000.0,10.0,2.97
Row,7/17/2016,4.0,62.07,0.12,0.6,62.07,1468749600.0,9.81,1.72
Row,7/17/2016,5.0,60.41,0.13,0.62,60.41,1468753200.0,10.0,3.15
Row,7/17/2016,6.0,58.62,0.12,0.64,58.62,1468756800.0,9.81,2.42
Row,7/17/2016,7.0,61.32,0.18,0.6,61.32,1468760400.0,9.82,1.57
Row,7/17/2016,8.0,66.93,0.18,0.53,66.93,1468764000.0,9.65,1.2
Row,7/17/2016,9.0,70.57,0.18,0.46,70.57,1468767600.0,10.0,2.3
Row,7/17/2016,10.0,74.16,0.18,0.41,74.16,1468771200.0,9.82,2.97
Row,7/17/2016,11.0,77.79,0.18,0.35,77.79,1468774800.0,9.81,3.38
Row,7/17/2016,12.0,79.45,0.2,0.32,80.24,1468778400.0,9.82,6.42
Row,7/17/2016,13.0,81.1,0.2,0.3,82.9,1468782000.0,9.81,6.89
Row,7/17/2016,14.0,81.59,0.21,0.28,83.74,1468785600.0,9.79,6.97
Row,7/17/2016,15.0,83.19,0.24,0.25,86.04,1468789200.0,9.58,10.55
Row,7/17/2016,16.0,81.75,0.09,0.27,84.06,1468792800.0,9.81,9.43
Row,7/17/2016,17.0,80.75,0.07,0.36,81.69,1468796400.0,10.0,7.69
Row,7/17/2016,18.0,81.68,0.21,0.31,83.49,1468800000.0,10.0,12.95
Row,7/17/2016,19.0,80.5,0.16,0.34,81.59,1468803600.0,9.82,13.59
Row,7/17/2016,20.0,74.39,0.17,0.47,74.39,1468807200.0,10.0,6.25
Row,7/17/2016,21.0,69.46,0.15,0.56,69.46,1468810800.0,9.72,3.98
Row,7/17/2016,22.0,67.31,0.17,0.61,67.31,1468814400.0,9.74,0.58
Row,7/17/2016,23.0,64.55,0.05,0.67,64.55,1468818000.0,10.0,6.59
Row,7/18/2016,0.0,62.28,0.13,0.7,62.28,1468821600.0,9.81,2.31
Row,7/18/2016,1.0,60.52,0.13,0.76,60.52,1468825200.0,10.0,5.01
Row,7/18/2016,2.0,60.23,0.05,0.77,60.23,1468828800.0,9.81,5.29
Row,7/18/2016,3.0,61.13,0.05,0.75,61.13,1468832400.0,10.0,6.2
Row,7/18/2016,4.0,59.81,0.05,0.79,59.81,1468836000.0,10.0,4.34
Row,7/18/2016,5.0,59.47,0.03,0.77,59.47,1468839600.0,9.81,4.17
Row,7/18/2016,6.0,59.49,0.12,0.74,59.49,1468843200.0,9.41,5.31
Row,7/18/2016,7.0,62.15,0.08,0.71,62.15,1468846800.0,9.82,4.68
Row,7/18/2016,8.0,67.0,0.02,0.63,67.0,1468850400.0,9.82,4.35
Row,7/18/2016,9.0,71.92,0.15,0.52,71.92,1468854000.0,9.82,2.55
Row,7/18/2016,10.0,75.63,0.0,0.45,75.63,1468857600.0,10.0,2.64
Row,7/18/2016,11.0,79.38,0.0,0.38,79.38,1468861200.0,10.0,1.64
Row,7/18/2016,12.0,82.14,0.22,0.31,84.07,1468864800.0,9.63,3.12
Row,7/18/2016,13.0,83.18,0.04,0.31,85.25,1468868400.0,9.92,4.22
Row,7/18/2016,14.0,82.89,0.04,0.3,85.0,1468872000.0,9.89,3.46
Row,7/18/2016,15.0,81.56,0.25,0.31,83.31,1468875600.0,9.82,6.15
Row,7/18/2016,16.0,81.7,0.2,0.31,83.55,1468879200.0,10.0,4.99
Row,7/18/2016,17.0,78.69,0.19,0.38,78.69,1468882800.0,10.0,3.56
Row,7/18/2016,18.0,69.47,0.43,0.62,69.47,1468886400.0,8.39,8.63
Row,7/18/2016,19.0,68.71,0.19,0.68,68.71,1468890000.0,9.78,5.38
Row,7/18/2016,20.0,66.32,0.1,0.75,66.32,1468893600.0,9.6,2.58
Row,7/18/2016,21.0,65.31,0.21,0.78,65.31,1468897200.0,10.0,2.63
Row,7/18/2016,22.0,64.41,0.04,0.78,64.41,1468900800.0,10.0,3.11
Row,7/18/2016,23.0,62.17,0.0,0.84,62.17,1468904400.0,9.81,3.49
Row,7/19/2016,0.0,64.45,0.16,0.75,64.45,1468908000.0,10.0,2.59
Row,7/19/2016,1.0,63.71,0.0,0.8,63.71,1468911600.0,9.81,3.3
Row,7/19/2016,2.0,63.67,0.0,0.78,63.67,1468915200.0,10.0,4.28
Row,7/19/2016,3.0,64.14,0.19,0.74,64.14,1468918800.0,9.89,3.75
Row,7/19/2016,4.0,63.6,0.14,0.71,63.6,1468922400.0,9.78,4.68
Row,7/19/2016,5.0,63.2,0.14,0.72,63.2,1468926000.0,9.89,4.91
Row,7/19/2016,6.0,63.53,0.12,0.71,63.53,1468929600.0,9.7,3.53
Row,7/19/2016,7.0,65.73,0.0,0.68,65.73,1468933200.0,9.82,3.11
Row,7/19/2016,8.0,68.87,0.06,0.61,68.87,1468936800.0,9.82,3.7
Row,7/19/2016,9.0,72.82,0.13,0.54,72.82,1468940400.0,10.0,4.44
Row,7/19/2016,10.0,76.66,0.13,0.47,76.66,1468944000.0,10.0,4.0
Row,7/19/2016,11.0,79.56,0.17,0.41,79.56,1468947600.0,10.0,4.84
Row,7/19/2016,12.0,81.26,0.21,0.36,82.32,1468951200.0,9.81,2.72
Row,7/19/2016,13.0,83.92,0.2,0.28,86.45,1468954800.0,9.81,3.2
Row,7/19/2016,14.0,84.5,0.2,0.26,87.36,1468958400.0,9.73,5.44
Row,7/19/2016,15.0,84.46,0.09,0.26,87.31,1468962000.0,10.0,5.54
Row,7/19/2016,16.0,84.44,0.17,0.26,87.29,1468965600.0,10.0,4.36
Row,7/19/2016,17.0,83.04,0.26,0.3,85.2,1468969200.0,10.0,6.02
Row,7/19/2016,18.0,79.78,0.24,0.38,79.78,1468972800.0,9.37,0.38
Row,7/19/2016,19.0,73.79,0.14,0.5,73.79,1468976400.0,9.07,11.99
Row,7/19/2016,20.0,68.32,0.14,0.62,68.32,1468980000.0,9.6,0.37
Row,7/19/2016,21.0,68.46,0.38,0.59,68.46,1468983600.0,10.0,0.71
Row,7/19/2016,22.0,67.2,0.13,0.59,67.2,1468987200.0,10.0,1.91
Row,7/19/2016,23.0,66.4,0.11,0.65,66.4,1468990800.0,10.0,3.59
Row,7/2/2016,0.0,58.93,0.6,0.89,58.93,1467439200.0,9.57,2.96
Row,7/2/2016,1.0,58.4,0.27,0.9,58.4,1467442800.0,9.16,3.94
Row,7/2/2016,2.0,58.31,0.18,0.92,58.31,1467446400.0,9.02,2.69
Row,7/2/2016,3.0,58.22,0.33,0.92,58.22,1467450000.0,9.53,3.07
Row,7/2/2016,4.0,58.53,0.16,0.9,58.53,1467453600.0,8.91,2.57
Row,7/2/2016,5.0,58.21,0.22,0.9,58.21,1467457200.0,9.22,2.82
Row,7/2/2016,6.0,58.23,0.82,0.91,58.23,1467460800.0,8.7,2.67
Row,7/2/2016,7.0,59.07,0.18,0.91,59.07,1467464400.0,7.69,4.59
Row,7/2/2016,8.0,60.11,0.16,0.89,60.11,1467468000.0,7.63,3.17
Row,7/2/2016,9.0,61.2,0.57,0.82,61.2,1467471600.0,8.97,1.71
Row,7/2/2016,10.0,62.85,0.21,0.79,62.85,1467475200.0,9.39,1.19
Row,7/2/2016,11.0,65.26,0.13,0.67,65.26,1467478800.0,9.19,2.93
Row,7/2/2016,12.0,68.77,0.34,0.58,68.77,1467482400.0,9.56,3.31
Row,7/2/2016,13.0,70.3,0.17,0.53,70.3,1467486000.0,9.66,3.68
Row,7/2/2016,14.0,70.77,0.31,0.51,70.77,1467489600.0,9.55,0.71
Row,7/2/2016,15.0,69.98,0.47,0.54,69.98,1467493200.0,9.27,3.04
Row,7/2/2016,16.0,71.86,0.19,0.49,71.86,1467496800.0,10.0,4.06
Row,7/2/2016,17.0,69.77,0.2,0.55,69.77,1467500400.0,9.53,5.06
Row,7/2/2016,18.0,70.96,0.4,0.51,70.96,1467504000.0,10.0,5.08
Row,7/2/2016,19.0,69.64,0.04,0.54,69.64,1467507600.0,9.82,4.22
Row,7/2/2016,20.0,66.71,0.09,0.6,66.71,1467511200.0,9.82,3.16
Row,7/2/2016,21.0,62.65,0.26,0.7,62.65,1467514800.0,10.0,3.21
Row,7/2/2016,22.0,60.98,0.18,0.7,60.98,1467518400.0,9.81,4.25
Row,7/2/2016,23.0,59.08,0.15,0.73,59.08,1467522000.0,9.81,2.44
Row,7/20/2016,0.0,64.56,0.05,0.68,64.56,1468994400.0,10.0,4.46
Row,7/20/2016,1.0,64.72,0.05,0.65,64.72,1468998000.0,10.0,4.57
Row,7/20/2016,2.0,63.83,0.04,0.65,63.83,1469001600.0,9.81,3.66
Row,7/20/2016,3.0,63.58,0.07,0.64,63.58,1469005200.0,9.81,3.74
Row,7/20/2016,4.0,61.61,0.09,0.7,61.61,1469008800.0,9.81,2.7
Row,7/20/2016,5.0,60.94,0.12,0.7,60.94,1469012400.0,9.81,3.22
Row,7/20/2016,6.0,61.96,0.14,0.67,61.96,1469016000.0,9.81,3.86
Row,7/20/2016,7.0,65.75,0.18,0.59,65.75,1469019600.0,9.82,5.73
Row,7/20/2016,8.0,71.3,0.19,0.49,71.3,1469023200.0,10.0,5.41
Row,7/20/2016,9.0,76.13,0.18,0.41,76.13,1469026800.0,9.82,5.28
Row,7/20/2016,10.0,79.6,0.19,0.32,80.47,1469030400.0,10.0,4.19
Row,7/20/2016,11.0,82.15,0.19,0.27,84.5,1469034000.0,10.0,1.81
Row,7/20/2016,12.0,84.0,0.17,0.25,86.97,1469037600.0,9.81,3.89
Row,7/20/2016,13.0,85.04,0.2,0.22,88.37,1469041200.0,10.0,5.69
Row,7/20/2016,14.0,84.92,0.21,0.22,88.31,1469044800.0,10.0,3.38
Row,7/20/2016,15.0,83.98,0.15,0.22,87.19,1469048400.0,10.0,3.31
Row,7/20/2016,16.0,81.1,0.15,0.27,83.21,1469052000.0,10.0,5.82
Row,7/20/2016,17.0,80.32,0.2,0.32,81.57,1469055600.0,9.73,8.46
Row,7/20/2016,18.0,78.72,0.34,0.36,78.72,1469059200.0,10.0,9.25
Row,7/20/2016,19.0,75.53,0.28,0.4,75.53,1469062800.0,10.0,6.27
