,Date,Hour,apparentTemperature,cloudCover,humidity,temperature,time,visibility,windSpeed
Row,8/13/2016,19.0,77.82,0.19,0.2,77.82,1471136400.0,9.82,9.83
Row,8/13/2016,20.0,71.12,0.18,0.28,71.12,1471140000.0,10.0,7.07
Row,8/13/2016,21.0,68.61,0.18,0.34,68.61,1471143600.0,10.0,10.11
Row,8/13/2016,22.0,65.4,0.24,0.41,65.4,1471147200.0,10.0,5.16
Row,8/13/2016,23.0,62.95,0.05,0.5,62.95,1471150800.0,9.81,7.66
Row,8/14/2016,0.0,61.38,0.16,0.55,61.38,1471154400.0,10.0,7.6
Row,8/14/2016,1.0,60.92,0.06,0.57,60.92,1471158000.0,10.0,6.96
Row,8/14/2016,2.0,58.63,0.08,0.62,58.63,1471161600.0,10.0,6.36
Row,8/14/2016,3.0,57.42,0.14,0.63,57.42,1471165200.0,9.81,8.48
Row,8/14/2016,4.0,56.15,0.0,0.64,56.15,1471168800.0,9.81,7.68
Row,8/14/2016,5.0,56.15,0.05,0.63,56.15,1471172400.0,10.0,8.97
Row,8/14/2016,6.0,54.58,0.12,0.67,54.58,1471176000.0,9.68,7.76
Row,8/14/2016,7.0,56.91,0.18,0.63,56.91,1471179600.0,9.82,5.89
Row,8/14/2016,8.0,63.59,0.19,0.48,63.59,1471183200.0,9.82,5.91
Row,8/14/2016,9.0,68.54,0.14,0.39,68.54,1471186800.0,10.0,5.52
Row,8/14/2016,10.0,73.36,0.1,0.31,73.36,1471190400.0,10.0,2.99
Row,8/14/2016,11.0,78.06,0.18,0.25,78.06,1471194000.0,10.0,2.51
Row,8/14/2016,12.0,79.04,0.2,0.23,80.52,1471197600.0,10.0,4.88
Row,8/14/2016,13.0,80.65,0.2,0.18,83.25,1471201200.0,9.64,6.16
Row,8/14/2016,14.0,81.71,0.19,0.17,84.72,1471204800.0,9.47,6.99
Row,8/14/2016,15.0,82.33,0.19,0.16,85.56,1471208400.0,9.64,4.55
Row,8/14/2016,16.0,82.25,0.18,0.16,85.46,1471212000.0,9.89,5.66
Row,8/14/2016,17.0,82.16,0.16,0.17,85.31,1471215600.0,10.0,7.01
Row,8/14/2016,18.0,80.71,0.18,0.2,83.25,1471219200.0,10.0,10.88
Row,8/14/2016,19.0,79.65,0.16,0.23,79.65,1471222800.0,10.0,10.05
Row,8/14/2016,20.0,74.64,0.13,0.27,74.64,1471226400.0,10.0,7.02
Row,8/14/2016,21.0,70.67,0.16,0.31,70.67,1471230000.0,10.0,7.75
Row,8/14/2016,22.0,69.18,0.14,0.33,69.18,1471233600.0,10.0,7.79
Row,8/14/2016,23.0,65.97,0.12,0.37,65.97,1471237200.0,9.81,7.78
Row,8/15/2016,0.0,63.46,0.09,0.41,63.46,1471240800.0,9.81,7.36
Row,8/15/2016,1.0,62.08,0.05,0.44,62.08,1471244400.0,9.78,6.44
Row,8/15/2016,2.0,60.59,0.12,0.44,60.59,1471248000.0,10.0,4.38
Row,8/15/2016,3.0,60.24,0.12,0.44,60.24,1471251600.0,9.81,5.41
Row,8/15/2016,4.0,61.41,0.12,0.41,61.41,1471255200.0,9.81,6.38
Row,8/15/2016,5.0,59.14,0.12,0.43,59.14,1471258800.0,9.81,4.28
Row,8/15/2016,6.0,58.02,0.12,0.43,58.02,1471262400.0,9.81,4.09
Row,8/15/2016,7.0,60.77,0.19,0.41,60.77,1471266000.0,9.71,5.13
Row,8/15/2016,8.0,68.48,0.19,0.31,68.48,1471269600.0,9.82,3.76
Row,8/15/2016,9.0,74.45,0.18,0.22,74.45,1471273200.0,10.0,2.04
Row,8/15/2016,10.0,79.19,0.17,0.18,79.19,1471276800.0,10.0,5.84
Row,8/15/2016,11.0,79.29,0.19,0.17,81.32,1471280400.0,9.82,6.88
Row,8/15/2016,12.0,81.05,0.22,0.16,83.88,1471284000.0,9.72,5.96
Row,8/15/2016,13.0,82.37,0.04,0.16,85.62,1471287600.0,9.77,9.24
Row,8/15/2016,14.0,82.5,0.06,0.15,85.8,1471291200.0,9.9,8.85
Row,8/15/2016,15.0,82.99,0.21,0.15,86.43,1471294800.0,10.0,6.2
Row,8/15/2016,16.0,81.23,0.03,0.16,84.12,1471298400.0,9.74,9.49
Row,8/15/2016,17.0,79.0,0.0,0.19,80.72,1471302000.0,10.0,12.89
Row,8/15/2016,18.0,78.04,0.18,0.23,78.04,1471305600.0,10.0,9.73
Row,8/15/2016,19.0,75.68,0.1,0.26,75.68,1471309200.0,9.82,7.22
Row,8/15/2016,20.0,71.71,0.03,0.33,71.71,1471312800.0,9.9,6.52
Row,8/15/2016,21.0,68.86,0.19,0.37,68.86,1471316400.0,10.0,4.19
Row,8/15/2016,22.0,66.12,0.02,0.4,66.12,1471320000.0,10.0,2.42
Row,8/15/2016,23.0,62.94,0.09,0.44,62.94,1471323600.0,10.0,4.01
Row,8/16/2016,0.0,60.21,0.19,0.49,60.21,1471327200.0,9.78,1.38
Row,8/16/2016,1.0,60.11,0.13,0.5,60.11,1471330800.0,10.0,2.38
Row,8/16/2016,2.0,58.62,0.19,0.53,58.62,1471334400.0,10.0,4.14
Row,8/16/2016,3.0,57.2,0.15,0.57,57.2,1471338000.0,9.78,3.64
Row,8/16/2016,4.0,56.35,0.14,0.58,56.35,1471341600.0,9.78,5.46
Row,8/16/2016,5.0,55.22,0.14,0.61,55.22,1471345200.0,9.78,3.62
Row,8/16/2016,6.0,53.4,0.17,0.65,53.4,1471348800.0,9.81,2.44
Row,8/16/2016,7.0,55.22,0.18,0.64,55.22,1471352400.0,9.71,3.54
Row,8/16/2016,8.0,63.06,0.18,0.51,63.06,1471356000.0,9.82,0.93
Row,8/16/2016,9.0,68.51,0.18,0.4,68.51,1471359600.0,9.82,2.74
Row,8/16/2016,10.0,72.91,0.2,0.33,72.91,1471363200.0,9.81,1.72
Row,8/16/2016,11.0,76.79,0.2,0.29,76.79,1471366800.0,9.79,3.69
Row,8/16/2016,12.0,79.09,0.22,0.28,79.09,1471370400.0,9.75,4.39
Row,8/16/2016,13.0,79.31,0.18,0.26,80.59,1471374000.0,9.53,3.79
Row,8/16/2016,14.0,80.05,0.14,0.24,81.99,1471377600.0,9.82,2.03
Row,8/16/2016,15.0,79.95,0.12,0.24,81.86,1471381200.0,9.86,2.67
Row,8/16/2016,16.0,79.71,0.0,0.24,81.45,1471384800.0,9.97,5.38
Row,8/16/2016,17.0,79.56,0.04,0.25,81.16,1471388400.0,10.0,8.29
Row,8/16/2016,18.0,78.7,0.17,0.27,78.7,1471392000.0,10.0,7.07
Row,8/16/2016,19.0,75.43,0.17,0.3,75.43,1471395600.0,10.0,6.23
Row,8/16/2016,20.0,69.18,0.0,0.42,69.18,1471399200.0,9.82,12.52
Row,8/16/2016,21.0,64.56,0.27,0.55,64.56,1471402800.0,10.0,11.71
Row,8/16/2016,22.0,65.31,0.1,0.48,65.31,1471406400.0,10.0,11.74
Row,8/16/2016,23.0,64.36,0.0,0.47,64.36,1471410000.0,10.0,10.1
Row,8/17/2016,0.0,64.57,0.14,0.46,64.57,1471413600.0,10.0,7.88
Row,8/17/2016,1.0,61.53,0.11,0.51,61.53,1471417200.0,10.0,1.57
Row,8/17/2016,2.0,59.64,0.11,0.54,59.64,1471420800.0,10.0,2.84
Row,8/17/2016,3.0,58.59,0.09,0.56,58.59,1471424400.0,9.81,1.35
Row,8/17/2016,4.0,57.43,0.09,0.6,57.43,1471428000.0,9.81,4.01
Row,8/17/2016,5.0,56.44,0.09,0.61,56.44,1471431600.0,9.81,2.48
Row,8/17/2016,6.0,56.71,0.11,0.59,56.71,1471435200.0,9.81,2.63
Row,8/17/2016,7.0,58.39,0.08,0.57,58.39,1471438800.0,9.82,2.68
Row,8/17/2016,8.0,64.75,0.0,0.47,64.75,1471442400.0,10.0,3.96
Row,8/17/2016,9.0,68.75,0.14,0.41,68.75,1471446000.0,10.0,5.32
Row,8/17/2016,10.0,73.08,0.15,0.34,73.08,1471449600.0,10.0,1.92
Row,8/17/2016,11.0,77.42,0.17,0.29,77.42,1471453200.0,9.56,1.76
Row,8/17/2016,12.0,79.73,0.14,0.25,79.73,1471456800.0,9.74,3.36
Row,8/17/2016,13.0,80.75,0.12,0.21,83.2,1471460400.0,9.57,4.8
Row,8/17/2016,14.0,81.43,0.15,0.2,84.17,1471464000.0,9.74,4.14
Row,8/17/2016,15.0,82.06,0.14,0.2,85.04,1471467600.0,10.0,8.74
Row,8/17/2016,16.0,81.85,0.09,0.2,84.74,1471471200.0,10.0,8.05
Row,8/17/2016,17.0,81.35,0.2,0.21,84.02,1471474800.0,10.0,6.94
Row,8/17/2016,18.0,80.37,0.15,0.21,82.65,1471478400.0,10.0,6.09
Row,8/17/2016,19.0,78.22,0.15,0.26,78.22,1471482000.0,10.0,4.81
Row,8/17/2016,20.0,73.72,0.08,0.31,73.72,1471485600.0,10.0,4.07
Row,8/17/2016,21.0,69.68,0.06,0.36,69.68,1471489200.0,10.0,4.37
Row,8/17/2016,22.0,65.83,0.11,0.42,65.83,1471492800.0,10.0,4.25
Row,8/17/2016,23.0,64.3,0.05,0.44,64.3,1471496400.0,9.88,4.68
Row,8/18/2016,0.0,63.84,0.12,0.44,63.84,1471500000.0,10.0,3.72
Row,8/18/2016,1.0,62.2,0.12,0.46,62.2,1471503600.0,10.0,2.98
Row,8/18/2016,2.0,61.08,0.12,0.5,61.08,1471507200.0,9.81,2.69
Row,8/18/2016,3.0,60.28,0.14,0.51,60.28,1471510800.0,10.0,2.56
Row,8/18/2016,4.0,57.61,0.14,0.56,57.61,1471514400.0,9.81,1.63
Row,8/18/2016,5.0,56.97,0.14,0.58,56.97,1471518000.0,10.0,3.04
Row,8/18/2016,6.0,55.91,0.14,0.59,55.91,1471521600.0,9.81,4.25
Row,8/18/2016,7.0,58.57,0.2,0.56,58.57,1471525200.0,9.67,3.83
Row,8/18/2016,8.0,66.24,0.2,0.43,66.24,1471528800.0,9.82,5.99
Row,8/18/2016,9.0,71.01,0.2,0.34,71.01,1471532400.0,9.82,4.27
Row,8/18/2016,10.0,75.42,0.21,0.29,75.42,1471536000.0,9.82,4.26
Row,8/18/2016,11.0,79.7,0.21,0.23,79.7,1471539600.0,10.0,9.18
Row,8/18/2016,12.0,79.26,0.27,0.22,80.92,1471543200.0,9.89,8.75
Row,8/18/2016,13.0,79.16,0.3,0.22,80.77,1471546800.0,9.93,6.43
Row,8/18/2016,14.0,79.12,0.28,0.23,79.12,1471550400.0,10.0,10.63
Row,8/18/2016,15.0,74.62,0.46,0.3,74.62,1471554000.0,10.0,16.58
Row,8/18/2016,16.0,68.72,0.09,0.43,68.72,1471557600.0,9.71,15.13
Row,8/18/2016,17.0,69.28,0.18,0.42,69.28,1471561200.0,10.0,10.8
Row,8/18/2016,18.0,70.22,0.19,0.41,70.22,1471564800.0,10.0,7.39
Row,8/18/2016,19.0,68.47,0.05,0.43,68.47,1471568400.0,10.0,8.83
Row,8/18/2016,20.0,65.3,0.05,0.49,65.3,1471572000.0,10.0,7.88
Row,8/18/2016,21.0,63.76,0.4,0.53,63.76,1471575600.0,10.0,9.75
Row,8/18/2016,22.0,62.07,0.23,0.59,62.07,1471579200.0,9.5,11.3
Row,8/18/2016,23.0,59.7,0.31,0.71,59.7,1471582800.0,9.79,9.21
Row,8/19/2016,0.0,58.2,0.34,0.77,58.2,1471586400.0,10.0,8.56
Row,8/19/2016,1.0,56.38,0.2,0.83,56.38,1471590000.0,9.79,6.64
Row,8/19/2016,2.0,56.16,0.2,0.83,56.16,1471593600.0,9.79,6.25
Row,8/19/2016,3.0,55.58,0.36,0.85,55.58,1471597200.0,9.79,7.57
Row,8/19/2016,4.0,54.71,0.13,0.87,54.71,1471600800.0,9.79,3.87
Row,8/19/2016,5.0,54.56,0.09,0.88,54.56,1471604400.0,9.63,2.97
Row,8/19/2016,6.0,54.32,0.44,0.87,54.32,1471608000.0,9.63,3.39
Row,8/19/2016,7.0,54.35,0.31,0.89,54.35,1471611600.0,9.29,1.7
Row,8/19/2016,8.0,57.3,0.0,0.83,57.3,1471615200.0,9.71,2.8
Row,8/19/2016,9.0,59.06,0.38,0.76,59.06,1471618800.0,9.53,4.41
Row,8/19/2016,10.0,62.39,0.18,0.66,62.39,1471622400.0,9.79,4.52
Row,8/19/2016,11.0,65.46,0.24,0.59,65.46,1471626000.0,9.68,3.25
Row,8/19/2016,12.0,69.15,0.19,0.5,69.15,1471629600.0,9.82,3.87
Row,8/19/2016,13.0,72.83,0.2,0.42,72.83,1471633200.0,10.0,6.14
Row,8/19/2016,14.0,74.73,0.18,0.36,74.73,1471636800.0,10.0,6.73
Row,8/19/2016,15.0,73.57,0.28,0.39,73.57,1471640400.0,10.0,10.18
Row,8/19/2016,16.0,67.95,0.31,0.5,67.95,1471644000.0,9.75,18.48
Row,8/19/2016,17.0,58.03,0.31,0.75,58.03,1471647600.0,9.54,19.4
Row,8/19/2016,18.0,53.42,0.69,0.81,53.42,1471651200.0,9.32,16.76
Row,8/19/2016,19.0,51.58,0.69,0.86,51.58,1471654800.0,9.31,15.5
Row,8/19/2016,20.0,45.56,0.69,0.84,49.96,1471658400.0,7.88,11.35
Row,8/19/2016,21.0,46.31,1.0,0.84,49.64,1471662000.0,9.1,8.05
Row,8/19/2016,22.0,47.53,0.31,0.84,48.85,1471665600.0,9.43,4.01
Row,8/19/2016,23.0,47.75,0.31,0.83,48.57,1471669200.0,9.0,3.34
Row,8/2/2016,0.0,67.81,0.13,0.34,67.81,1470117600.0,10.0,1.57
Row,8/2/2016,1.0,67.16,0.13,0.36,67.16,1470121200.0,10.0,3.87
Row,8/2/2016,2.0,66.1,0.08,0.38,66.1,1470124800.0,10.0,4.95
Row,8/2/2016,3.0,65.04,0.13,0.41,65.04,1470128400.0,10.0,4.09
Row,8/2/2016,4.0,63.45,0.14,0.45,63.45,1470132000.0,10.0,3.39
Row,8/2/2016,5.0,62.87,0.09,0.46,62.87,1470135600.0,10.0,3.88
Row,8/2/2016,6.0,61.5,0.19,0.49,61.5,1470139200.0,9.67,2.37
Row,8/2/2016,7.0,65.07,0.17,0.46,65.07,1470142800.0,9.82,2.58
Row,8/2/2016,8.0,70.08,0.07,0.4,70.08,1470146400.0,10.0,4.33
Row,8/2/2016,9.0,76.25,0.07,0.32,76.25,1470150000.0,9.82,1.93
Row,8/2/2016,10.0,79.3,0.16,0.3,80.2,1470153600.0,10.0,3.5
Row,8/2/2016,11.0,80.75,0.14,0.28,82.57,1470157200.0,9.92,5.18
Row,8/2/2016,12.0,82.93,0.16,0.27,85.47,1470160800.0,10.0,6.61
Row,8/2/2016,13.0,84.84,0.2,0.23,88.04,1470164400.0,9.62,7.87
Row,8/2/2016,14.0,85.68,0.19,0.2,89.3,1470168000.0,9.82,6.65
Row,8/2/2016,15.0,84.6,0.2,0.21,88.04,1470171600.0,10.0,4.98
Row,8/2/2016,16.0,84.34,0.09,0.23,87.53,1470175200.0,10.0,5.06
Row,8/2/2016,17.0,82.67,0.15,0.26,85.25,1470178800.0,10.0,12.56
Row,8/2/2016,18.0,80.44,0.32,0.32,81.67,1470182400.0,10.0,5.16
Row,8/2/2016,19.0,79.26,0.23,0.35,79.26,1470186000.0,9.58,1.86
Row,8/2/2016,20.0,74.16,0.25,0.44,74.16,1470189600.0,9.42,0.62
Row,8/2/2016,21.0,71.91,0.28,0.49,71.91,1470193200.0,10.0,4.86
Row,8/2/2016,22.0,66.99,0.14,0.57,66.99,1470196800.0,10.0,7.17
Row,8/2/2016,23.0,64.91,0.09,0.62,64.91,1470200400.0,9.8,3.3
Row,8/20/2016,0.0,46.54,1.0,0.85,48.37,1471672800.0,9.72,4.63
Row,8/20/2016,1.0,46.71,1.0,0.82,48.95,1471676400.0,10.0,5.47
Row,8/20/2016,2.0,48.14,0.31,0.8,49.21,1471680000.0,10.0,3.75
Row,8/20/2016,3.0,48.11,0.78,0.81,49.45,1471683600.0,9.8,4.17
Row,8/20/2016,4.0,47.34,0.31,0.81,49.04,1471687200.0,10.0,4.6
Row,8/20/2016,5.0,47.45,0.1,0.83,48.23,1471690800.0,10.0,3.24
Row,8/20/2016,6.0,46.46,0.22,0.84,46.46,1471694400.0,10.0,2.27
Row,8/20/2016,7.0,46.89,0.14,0.86,46.89,1471698000.0,9.81,2.89
Row,8/20/2016,8.0,51.88,0.14,0.74,51.88,1471701600.0,9.71,2.56
Row,8/20/2016,9.0,55.08,0.19,0.61,55.08,1471705200.0,9.71,2.19
Row,8/20/2016,10.0,57.78,0.22,0.55,57.78,1471708800.0,9.82,1.81
Row,8/20/2016,11.0,61.14,0.16,0.51,61.14,1471712400.0,9.82,2.91
Row,8/20/2016,12.0,64.69,0.15,0.45,64.69,1471716000.0,9.82,1.99
Row,8/20/2016,13.0,68.5,0.16,0.37,68.5,1471719600.0,9.82,5.58
Row,8/20/2016,14.0,70.49,0.19,0.32,70.49,1471723200.0,9.82,6.49
Row,8/20/2016,15.0,71.44,0.22,0.31,71.44,1471726800.0,10.0,5.9
Row,8/20/2016,16.0,72.29,0.2,0.3,72.29,1471730400.0,10.0,5.11
Row,8/20/2016,17.0,72.62,0.22,0.3,72.62,1471734000.0,10.0,4.08
Row,8/20/2016,18.0,71.09,0.19,0.31,71.09,1471737600.0,10.0,4.26
Row,8/20/2016,19.0,69.26,0.19,0.33,69.26,1471741200.0,10.0,4.73
